Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Body Style,Dealer_Region
C_CND_000175,01/13/2022,Male,2810000,Suburban Ford,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Janesville
C_CND_000176,01/13/2022,Male,13500,Tri-State Mack Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,Passenger,Scottsdale
C_CND_000177,01/13/2022,Male,13500,U-Haul CO,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,Passenger,Austin
C_CND_000178,01/13/2022,Male,1589000,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,16900,Passenger,Pasco
C_CND_000179,01/13/2022,Male,1385000,Progressive Shippers Cooperative Association No,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,46500,Passenger,Janesville
C_CND_000180,01/13/2022,Male,2000000,Rabun Used Car Sales,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14000,Hatchback,Scottsdale
C_CND_000181,01/13/2022,Male,951000,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000,Passenger,Austin
C_CND_000182,01/13/2022,Male,1390000,Race Car Help,Volvo,S70,Overhead Camshaft,Manual,Black,22000,Hardtop,Austin
C_CND_000183,01/13/2022,Male,2320000,U-Haul CO,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Middletown
C_CND_000184,01/13/2022,Female,2752000,Progressive Shippers Cooperative Association No,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14200,SUV,Aurora
C_CND_000185,01/13/2022,Male,655000,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,Sedan,Greenville
C_CND_000186,01/17/2022,Male,890000,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,Overhead Camshaft,Manual,Pale White,19000,Hatchback,Greenville
C_CND_000187,01/17/2022,Male,1330000,Hatfield Volkswagen,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Pasco
C_CND_000188,01/17/2022,Male,13500,Iceberg Rentals,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Passenger,Janesville
C_CND_000189,01/17/2022,Male,900000,McKinney Dodge Chrysler Jeep,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Scottsdale
C_CND_000190,01/17/2022,Male,570000,Tri-State Mack Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,Sedan,Scottsdale
C_CND_000191,01/17/2022,Male,715000,U-Haul CO,Audi,A6,Overhead Camshaft,Manual,Black,25000,SUV,Austin
C_CND_000192,01/17/2022,Female,630000,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Janesville
C_CND_000193,01/17/2022,Female,700500,Rabun Used Car Sales,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV,Scottsdale
C_CND_000194,01/17/2022,Male,2130000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,Sedan,Middletown
C_CND_000195,01/17/2022,Male,13500,C & M Motors Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,SUV,Aurora
C_CND_000196,01/17/2022,Male,2950000,Capitol KIA,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,41000,Hatchback,Greenville
C_CND_000197,01/17/2022,Male,2150000,Chrysler of Tri-Cities,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,SUV,Pasco
C_CND_000198,01/17/2022,Female,1700000,Ryder Truck Rental and Leasing,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,Hatchback,Middletown
C_CND_000199,01/17/2022,Male,13500,Saab-Belle Dodge,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,SUV,Aurora
C_CND_000200,01/17/2022,Male,1540000,Scrivener Performance Engineering,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,Passenger,Greenville
C_CND_000201,01/17/2022,Male,1300000,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,Passenger,Pasco
C_CND_000202,01/17/2022,Male,960000,Race Car Help,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Sedan,Pasco
C_CND_000203,01/17/2022,Male,13500,Ryder Truck Rental and Leasing,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,SUV,Janesville
C_CND_000204,01/17/2022,Male,1810000,Saab-Belle Dodge,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,Hatchback,Scottsdale
C_CND_000205,01/17/2022,Male,1130000,Ryder Truck Rental and Leasing,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hardtop,Middletown
C_CND_000206,01/19/2022,Male,1090000,Motor Vehicle Branch Office,Mercury,Sable,Overhead Camshaft,Manual,Pale White,61000,Sedan,Austin
C_CND_000207,01/19/2022,Male,500000,Nebo Chevrolet,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21000,SUV,Middletown
C_CND_000208,01/19/2022,Female,1700000,Race Car Help,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16000,Sedan,Austin
C_CND_000209,01/19/2022,Male,860000,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Middletown
C_CND_000210,01/19/2022,Male,13500,Chrysler Plymouth,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Janesville
C_CND_000211,01/19/2022,Male,2035000,Classic Chevy,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13500,Hatchback,Scottsdale
C_CND_000212,01/19/2022,Male,1372500,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9250,Passenger,Janesville
C_CND_000213,01/19/2022,Male,1800000,Tri-State Mack Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Scottsdale
C_CND_000214,01/19/2022,Male,1250000,Star Enterprises Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Middletown
C_CND_000215,01/19/2022,Male,1175000,Suburban Ford,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Pale White,29500,Sedan,Aurora
C_CND_000216,01/21/2022,Male,1100000,New Castle Ford Lincoln Mercury,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,Passenger,Aurora
C_CND_000217,01/21/2022,Male,1315000,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18501,Hatchback,Greenville
C_CND_000218,01/21/2022,Female,480000,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,SUV,Pasco
C_CND_000219,01/21/2022,Female,423500,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12500,SUV,Janesville
C_CND_000220,01/21/2022,Female,13500,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Black,21000,SUV,Scottsdale
C_CND_000221,01/21/2022,Male,13500,Saab-Belle Dodge,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,SUV,Aurora
C_CND_000222,01/21/2022,Male,653000,Scrivener Performance Engineering,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,Passenger,Greenville
C_CND_000223,01/21/2022,Male,13500,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,Hatchback,Pasco
C_CND_000224,01/21/2022,Male,2862000,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21200,Sedan,Janesville
C_CND_000225,01/21/2022,Male,2180000,Tri-State Mack Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,Hatchback,Scottsdale
C_CND_000226,01/21/2022,Male,13500,Clay Johnson Auto Sales,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Passenger,Austin
C_CND_000227,01/21/2022,Male,1500000,Diehl Motor CO Inc,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,Hatchback,Middletown
C_CND_000228,01/21/2022,Male,1190000,Enterprise Rent A Car,Volvo,S40,Overhead Camshaft,Manual,Black,36000,Sedan,Aurora
C_CND_000229,01/21/2022,Female,920000,Gartner Buick Hyundai Saab,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,Sedan,Greenville
C_CND_000230,01/21/2022,Male,320000,Hatfield Volkswagen,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,Hatchback,Pasco
C_CND_000231,01/21/2022,Male,690000,Chrysler Plymouth,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hardtop,Janesville
C_CND_000232,01/21/2022,Male,13500,Diehl Motor CO Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,Hardtop,Middletown
C_CND_000233,01/21/2022,Male,905000,Rabun Used Car Sales,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,Passenger,Scottsdale
C_CND_000234,01/21/2022,Male,13500,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Austin
C_CND_000235,01/21/2022,Female,1180000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Middletown
C_CND_000236,01/21/2022,Male,800000,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22000,SUV,Greenville
C_CND_000237,01/21/2022,Male,1225000,U-Haul CO,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,23500,SUV,Pasco
C_CND_000238,01/21/2022,Female,1200000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36000,Passenger,Janesville
C_CND_000239,01/21/2022,Male,13500,C & M Motors Inc,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,Hatchback,Scottsdale
C_CND_000240,01/21/2022,Male,1350000,Star Enterprises Inc,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,Hardtop,Pasco
C_CND_000241,01/23/2022,Male,426000,Race Car Help,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,Sedan,Austin
C_CND_000242,01/23/2022,Male,1447500,Ryder Truck Rental and Leasing,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60750,Sedan,Middletown
C_CND_000243,01/23/2022,Male,770000,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,Hardtop,Janesville
C_CND_000244,01/23/2022,Male,1610000,Buddy Storbeck's Diesel Service Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000,Passenger,Middletown
C_CND_000245,01/23/2022,Female,1540000,Iceberg Rentals,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,Sedan,Janesville
C_CND_000246,01/23/2022,Male,1285000,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39500,SUV,Scottsdale
C_CND_000247,01/23/2022,Male,1400000,Enterprise Rent A Car,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001,Hardtop,Aurora
C_CND_000248,01/23/2022,Male,1200000,Scrivener Performance Engineering,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Greenville
C_CND_000249,01/23/2022,Male,1720000,Chrysler of Tri-Cities,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,SUV,Middletown
C_CND_000250,01/23/2022,Female,600000,U-Haul CO,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35000,Hardtop,Austin
C_CND_000251,01/24/2022,Male,457000,Saab-Belle Dodge,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,21000,SUV,Aurora
C_CND_000252,01/24/2022,Male,2450000,C & M Motors Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,Hatchback,Aurora
C_CND_000253,01/24/2022,Male,1975000,Motor Vehicle Branch Office,Ford,Ranger,Overhead Camshaft,Manual,Black,18500,Hatchback,Austin
C_CND_000254,01/24/2022,Female,860000,Star Enterprises Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,SUV,Pasco
C_CND_000255,01/24/2022,Male,944000,Classic Chevy,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,Sedan,Greenville
C_CND_000256,01/26/2022,Male,1135000,Scrivener Performance Engineering,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21500,SUV,Greenville
C_CND_000257,01/26/2022,Female,2210000,Capitol KIA,Volvo,S40,Overhead Camshaft,Manual,Pale White,17000,Sedan,Greenville
C_CND_000258,01/26/2022,Male,316000,Nebo Chevrolet,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Middletown
C_CND_000259,01/26/2022,Male,1151000,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41100,Passenger,Janesville
C_CND_000260,01/26/2022,Male,1385000,Clay Johnson Auto Sales,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,Hatchback,Pasco
C_CND_000261,01/27/2022,Female,700000,Star Enterprises Inc,Mercury,Grand Marquis,DoubleÂ Overhead Camshaft,Auto,Black,9000,SUV,Pasco
C_CND_000262,01/27/2022,Male,1542000,Suburban Ford,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20200,SUV,Janesville
C_CND_000263,01/27/2022,Female,962000,Tri-State Mack Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,59000,Sedan,Scottsdale
C_CND_000264,01/27/2022,Male,1290000,U-Haul CO,Volvo,S70,Overhead Camshaft,Manual,Black,22000,SUV,Austin
C_CND_000265,01/27/2022,Male,2250000,Chrysler of Tri-Cities,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,SUV,Pasco
C_CND_000266,01/27/2022,Female,2155000,Chrysler Plymouth,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25500,SUV,Janesville
C_CND_000267,01/27/2022,Male,13500,Classic Chevy,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
C_CND_000268,01/27/2022,Female,13500,Clay Johnson Auto Sales,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,Passenger,Austin
C_CND_000269,01/27/2022,Female,807000,New Castle Ford Lincoln Mercury,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Aurora
C_CND_000270,01/27/2022,Female,825000,Pars Auto Sales,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,82000,Hatchback,Greenville
C_CND_000271,01/27/2022,Female,720000,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,Hatchback,Pasco
C_CND_000272,01/27/2022,Female,850000,Progressive Shippers Cooperative Association No,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,Hatchback,Janesville
C_CND_000273,01/27/2022,Male,1130000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,13000,Hatchback,Scottsdale
C_CND_000274,01/27/2022,Male,13500,U-Haul CO,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,Sedan,Austin
C_CND_000275,01/27/2022,Male,1370000,Buddy Storbeck's Diesel Service Inc,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Middletown
C_CND_000276,01/27/2022,Male,1311000,C & M Motors Inc,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19100,Sedan,Aurora
C_CND_000277,01/27/2022,Female,1280000,Diehl Motor CO Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,SUV,Janesville
C_CND_000278,01/27/2022,Male,2000000,Enterprise Rent A Car,Lincoln,Continental,Overhead Camshaft,Manual,Black,42000,Passenger,Scottsdale
C_CND_000279,01/27/2022,Female,13500,Gartner Buick Hyundai Saab,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,Hatchback,Austin
C_CND_000280,01/27/2022,Male,650000,Hatfield Volkswagen,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,SUV,Janesville
C_CND_000281,01/28/2022,Male,1290000,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,Passenger,Janesville
C_CND_000282,01/28/2022,Male,13500,Diehl Motor CO Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,SUV,Middletown
C_CND_000283,01/28/2022,Female,911000,Rabun Used Car Sales,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,Hatchback,Scottsdale
C_CND_000284,01/28/2022,Male,1150000,Capitol KIA,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,33000,Passenger,Greenville
C_CND_000285,01/28/2022,Male,655000,Iceberg Rentals,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000,Sedan,Scottsdale
C_CND_000286,01/30/2022,Male,470000,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000,Sedan,Scottsdale
C_CND_000287,01/30/2022,Male,1180000,Race Car Help,BMW,328i,Overhead Camshaft,Manual,Pale White,21001,Sedan,Austin
C_CND_000288,01/30/2022,Male,1195000,Ryder Truck Rental and Leasing,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11501,Hatchback,Middletown
C_CND_000289,01/30/2022,Female,1420000,Enterprise Rent A Car,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,Hatchback,Aurora
C_CND_000290,01/30/2022,Male,13500,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,SUV,Greenville
C_CND_000291,01/30/2022,Male,13500,Hatfield Volkswagen,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,Hatchback,Pasco
C_CND_000292,01/30/2022,Male,916000,Race Car Help,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Pale White,29000,Passenger,Austin
C_CND_000293,01/30/2022,Female,592000,Ryder Truck Rental and Leasing,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,Hatchback,Middletown
C_CND_000294,01/30/2022,Male,750000,Saab-Belle Dodge,Honda,Passport,Overhead Camshaft,Manual,Pale White,27000,Hatchback,Aurora
C_CND_000295,01/30/2022,Male,1900000,Chrysler of Tri-Cities,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,54000,Passenger,Pasco
C_CND_000296,01/30/2022,Female,1410000,Chrysler Plymouth,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville
C_CND_000297,01/30/2022,Male,1125000,New Castle Ford Lincoln Mercury,Honda,Passport,Overhead Camshaft,Manual,Pale White,27500,Hardtop,Aurora
C_CND_000298,01/30/2022,Female,580000,McKinney Dodge Chrysler Jeep,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,SUV,Austin
C_CND_000299,01/30/2022,Male,710000,Motor Vehicle Branch Office,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000,Sedan,Middletown
C_CND_000300,01/30/2022,Female,335000,Nebo Chevrolet,Ford,Taurus,Overhead Camshaft,Manual,Pale White,22000,SUV,Aurora
C_CND_000301,01/31/2022,Female,13500,Saab-Belle Dodge,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,SUV,Aurora
C_CND_000302,01/31/2022,Male,1012500,Scrivener Performance Engineering,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24250,SUV,Greenville
C_CND_000303,01/31/2022,Female,970000,Star Enterprises Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,37000,SUV,Pasco
C_CND_000304,01/31/2022,Female,1495000,Iceberg Rentals,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54500,SUV,Janesville
C_CND_000305,01/31/2022,Male,13500,McKinney Dodge Chrysler Jeep,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,Sedan,Scottsdale
C_CND_000306,01/31/2022,Male,13500,Motor Vehicle Branch Office,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,37000,Hatchback,Austin
C_CND_000307,01/31/2022,Female,922000,Scrivener Performance Engineering,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,SUV,Greenville
C_CND_000308,01/31/2022,Female,1130000,Star Enterprises Inc,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Hatchback,Pasco
C_CND_000309,01/31/2022,Female,13500,Suburban Ford,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,Passenger,Janesville
C_CND_000310,01/31/2022,Male,1090000,Clay Johnson Auto Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,SUV,Austin
C_CND_000311,01/31/2022,Male,630100,Diehl Motor CO Inc,Dodge,Stratus,Overhead Camshaft,Manual,Pale White,25100,Hatchback,Middletown
C_CND_000312,01/31/2022,Male,1350000,Enterprise Rent A Car,Toyota,Camry,Overhead Camshaft,Manual,Black,34000,Hatchback,Aurora
C_CND_000313,01/31/2022,Male,1330000,New Castle Ford Lincoln Mercury,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,34000,Passenger,Greenville
C_CND_000314,01/31/2022,Female,591000,Rabun Used Car Sales,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,Hardtop,Aurora
C_CND_000315,01/31/2022,Male,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000,Hatchback,Janesville
C_CND_000316,02/03/2022,Male,1030000,Suburban Ford,Lincoln,Navigator,Overhead Camshaft,Manual,Pale White,33000,Sedan,Janesville
C_CND_000317,02/03/2022,Female,13500,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Black,18000,SUV,Scottsdale
C_CND_000318,02/03/2022,Female,927000,U-Haul CO,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Austin
C_CND_000319,02/03/2022,Male,840000,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,SUV,Middletown
C_CND_000320,02/03/2022,Male,730000,C & M Motors Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,25000,SUV,Aurora
C_CND_000321,02/03/2022,Male,770000,Capitol KIA,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,SUV,Greenville
C_CND_000322,02/03/2022,Female,1125000,Nebo Chevrolet,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500,Passenger,Middletown
C_CND_000323,02/03/2022,Female,995000,New Castle Ford Lincoln Mercury,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,Sedan,Aurora
C_CND_000324,02/03/2022,Male,13500,Pars Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,SUV,Greenville
C_CND_000325,02/03/2022,Female,13500,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,SUV,Pasco
C_CND_000326,02/03/2022,Male,1100000,Progressive Shippers Cooperative Association No,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,Hatchback,Janesville
C_CND_000327,02/03/2022,Male,13500,Rabun Used Car Sales,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,Black,26000,SUV,Scottsdale
C_CND_000328,02/03/2022,Female,13500,Tri-State Mack Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,SUV,Scottsdale
C_CND_000329,02/03/2022,Male,910000,U-Haul CO,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,Passenger,Austin
C_CND_000330,02/03/2022,Male,1859000,Progressive Shippers Cooperative Association No,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,21900,Hatchback,Janesville
C_CND_000331,02/03/2022,Male,13500,Rabun Used Car Sales,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,Hatchback,Austin
